age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
34,admin.,married,tertiary,no,221,yes,no,unknown,8,may,185,4,-1,0,unknown,no
54,unemployed,married,secondary,no,23,yes,no,unknown,8,may,27,3,-1,0,unknown,no
30,technician,married,unknown,yes,-315,yes,no,unknown,8,may,201,2,-1,0,unknown,no
39,blue-collar,married,secondary,no,507,yes,no,unknown,8,may,136,2,-1,0,unknown,no
41,blue-collar,married,primary,no,-97,yes,no,unknown,8,may,260,5,-1,0,unknown,no
34,management,single,tertiary,no,1891,yes,no,unknown,9,may,162,5,-1,0,unknown,no
29,services,single,secondary,no,473,yes,yes,unknown,9,may,180,2,-1,0,unknown,no
47,admin.,divorced,secondary,no,162,yes,no,unknown,9,may,203,4,-1,0,unknown,no
32,admin.,single,tertiary,no,490,yes,no,unknown,9,may,94,2,-1,0,unknown,no
52,self-employed,single,tertiary,no,458,yes,yes,unknown,9,may,132,5,-1,0,unknown,no
42,management,divorced,secondary,no,117,yes,no,unknown,9,may,105,1,-1,0,unknown,no
31,blue-collar,married,primary,no,3007,yes,no,unknown,9,may,283,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,85,yes,no,unknown,9,may,116,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,0,no,no,unknown,9,may,215,1,-1,0,unknown,no
33,blue-collar,divorced,primary,no,60,no,no,unknown,9,may,131,1,-1,0,unknown,no
41,technician,single,secondary,no,-320,yes,no,unknown,9,may,128,1,-1,0,unknown,no
43,blue-collar,divorced,primary,no,49,yes,no,unknown,9,may,100,1,-1,0,unknown,no
32,housemaid,married,primary,no,344,yes,no,unknown,9,may,85,2,-1,0,unknown,no
49,services,divorced,secondary,no,470,yes,no,unknown,9,may,659,2,-1,0,unknown,no
30,admin.,single,unknown,yes,1,no,no,unknown,9,may,307,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,190,yes,no,unknown,9,may,83,2,-1,0,unknown,no
34,management,single,tertiary,no,-322,no,no,unknown,9,may,198,1,-1,0,unknown,no
32,blue-collar,married,primary,no,274,yes,no,unknown,9,may,21,3,-1,0,unknown,no
43,blue-collar,single,secondary,no,3,yes,no,unknown,9,may,929,3,-1,0,unknown,yes
29,management,married,tertiary,no,246,yes,no,unknown,9,may,45,1,-1,0,unknown,no
40,housemaid,divorced,secondary,no,108,no,no,unknown,9,may,93,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,759,yes,no,unknown,9,may,710,1,-1,0,unknown,yes
36,services,married,secondary,no,335,yes,no,unknown,9,may,339,2,-1,0,unknown,no
33,blue-collar,married,primary,no,329,yes,no,unknown,9,may,44,1,-1,0,unknown,no
38,entrepreneur,married,secondary,no,2139,yes,no,unknown,9,may,576,1,-1,0,unknown,no
31,unemployed,single,tertiary,no,133,yes,no,unknown,9,may,480,2,-1,0,unknown,no
26,services,single,secondary,no,302,yes,no,unknown,9,may,210,1,-1,0,unknown,no
35,technician,married,secondary,no,55,yes,no,unknown,9,may,79,4,-1,0,unknown,no
30,blue-collar,married,secondary,no,-2,yes,no,unknown,9,may,136,2,-1,0,unknown,no
39,blue-collar,single,secondary,no,169,yes,no,unknown,9,may,38,1,-1,0,unknown,no
27,self-employed,single,secondary,no,78,yes,no,unknown,9,may,825,1,-1,0,unknown,no
30,technician,single,secondary,no,23,yes,no,unknown,9,may,137,1,-1,0,unknown,no
31,services,divorced,secondary,no,1656,yes,no,unknown,9,may,208,3,-1,0,unknown,no
43,housemaid,married,primary,no,1342,yes,yes,unknown,9,may,46,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,1790,yes,yes,unknown,9,may,143,1,-1,0,unknown,no
58,blue-collar,married,primary,no,-91,yes,no,unknown,9,may,164,5,-1,0,unknown,no
60,technician,married,primary,no,65,yes,no,unknown,9,may,1028,2,-1,0,unknown,yes
28,services,single,secondary,no,234,no,no,unknown,9,may,107,3,-1,0,unknown,no
33,unemployed,married,secondary,no,-131,yes,yes,unknown,9,may,145,2,-1,0,unknown,no
28,management,single,unknown,yes,101,yes,no,unknown,9,may,224,3,-1,0,unknown,no
33,blue-collar,single,secondary,no,33,yes,no,unknown,9,may,557,1,-1,0,unknown,no
26,blue-collar,single,primary,no,102,yes,no,unknown,9,may,89,1,-1,0,unknown,no
23,student,single,secondary,no,151,yes,no,unknown,9,may,97,1,-1,0,unknown,no
34,blue-collar,single,secondary,no,610,yes,no,unknown,9,may,316,3,-1,0,unknown,no
21,student,single,secondary,no,6,no,no,unknown,9,may,622,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,1329,yes,yes,unknown,9,may,134,1,-1,0,unknown,no
38,technician,married,secondary,yes,9,yes,no,unknown,9,may,129,3,-1,0,unknown,no
37,technician,married,secondary,no,277,yes,no,unknown,9,may,251,2,-1,0,unknown,no
28,blue-collar,single,secondary,no,7,yes,yes,unknown,9,may,125,3,-1,0,unknown,no
41,admin.,married,secondary,no,442,yes,yes,unknown,9,may,344,2,-1,0,unknown,no
32,technician,married,secondary,no,1118,yes,yes,unknown,9,may,128,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,171,yes,no,unknown,9,may,286,5,-1,0,unknown,no
27,admin.,married,secondary,no,1033,yes,no,unknown,9,may,1713,1,-1,0,unknown,no
29,technician,single,tertiary,no,542,yes,no,unknown,9,may,338,3,-1,0,unknown,no
49,blue-collar,married,primary,no,352,yes,no,unknown,9,may,188,2,-1,0,unknown,no
57,management,married,secondary,no,0,yes,no,unknown,9,may,147,7,-1,0,unknown,no
44,blue-collar,married,primary,no,271,yes,yes,unknown,9,may,94,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,948,yes,no,unknown,9,may,455,1,-1,0,unknown,no
43,technician,single,secondary,no,336,yes,no,unknown,9,may,181,1,-1,0,unknown,no
31,services,married,secondary,no,0,no,yes,unknown,9,may,81,6,-1,0,unknown,no
31,blue-collar,single,secondary,no,216,yes,no,unknown,9,may,128,1,-1,0,unknown,no
29,admin.,single,secondary,yes,-228,yes,no,unknown,9,may,279,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,198,yes,no,unknown,9,may,400,2,-1,0,unknown,no
39,entrepreneur,married,tertiary,no,338,yes,no,unknown,9,may,107,4,-1,0,unknown,no
31,management,single,tertiary,no,0,yes,no,unknown,9,may,94,3,-1,0,unknown,no
33,blue-collar,single,secondary,no,328,yes,no,unknown,9,may,142,2,-1,0,unknown,no
47,technician,single,unknown,no,77,yes,no,unknown,9,may,83,4,-1,0,unknown,no
35,admin.,divorced,tertiary,no,1555,yes,no,unknown,9,may,26,2,-1,0,unknown,no
48,admin.,divorced,unknown,no,244,yes,no,unknown,9,may,280,1,-1,0,unknown,no
50,blue-collar,married,primary,no,89,yes,no,unknown,9,may,210,3,-1,0,unknown,no
43,unemployed,married,primary,no,-178,yes,no,unknown,9,may,191,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,2137,no,no,unknown,9,may,245,4,-1,0,unknown,no
41,blue-collar,single,primary,no,156,yes,no,unknown,9,may,47,5,-1,0,unknown,no
34,blue-collar,single,secondary,no,297,yes,no,unknown,9,may,407,4,-1,0,unknown,no
30,services,married,secondary,no,152,yes,no,unknown,9,may,115,2,-1,0,unknown,no
56,admin.,divorced,secondary,yes,-435,yes,yes,unknown,9,may,185,2,-1,0,unknown,no
29,services,single,secondary,no,487,yes,yes,unknown,9,may,176,2,-1,0,unknown,no
27,admin.,married,secondary,no,133,yes,yes,unknown,9,may,338,4,-1,0,unknown,no
53,blue-collar,married,primary,no,-864,yes,no,unknown,9,may,322,5,-1,0,unknown,no
37,management,single,tertiary,no,493,yes,no,unknown,9,may,328,7,-1,0,unknown,no
48,unemployed,married,primary,no,296,yes,no,unknown,9,may,164,8,-1,0,unknown,no
32,blue-collar,single,primary,no,12,yes,no,unknown,9,may,153,4,-1,0,unknown,no
36,blue-collar,married,secondary,no,771,yes,no,unknown,9,may,213,4,-1,0,unknown,no
42,blue-collar,married,secondary,no,333,yes,no,unknown,9,may,190,3,-1,0,unknown,no
32,services,single,secondary,no,85,yes,no,unknown,9,may,834,9,-1,0,unknown,no
58,management,single,unknown,no,127,yes,no,unknown,9,may,244,5,-1,0,unknown,no
40,services,married,secondary,no,69,yes,no,unknown,9,may,143,3,-1,0,unknown,no
57,management,divorced,secondary,no,0,yes,yes,unknown,12,may,144,6,-1,0,unknown,no
28,blue-collar,married,primary,no,26,no,no,unknown,12,may,40,3,-1,0,unknown,no
49,management,divorced,tertiary,yes,0,yes,no,unknown,12,may,345,2,-1,0,unknown,no
47,admin.,single,secondary,no,15,no,no,unknown,12,may,181,4,-1,0,unknown,no
30,blue-collar,married,primary,no,2581,no,no,unknown,12,may,221,2,-1,0,unknown,no
34,admin.,divorced,secondary,no,-220,yes,yes,unknown,12,may,115,4,-1,0,unknown,no
59,retired,divorced,primary,no,121,yes,no,unknown,12,may,144,7,-1,0,unknown,no
37,blue-collar,married,secondary,no,194,yes,no,unknown,12,may,566,7,-1,0,unknown,no
33,blue-collar,married,primary,no,2,yes,yes,unknown,12,may,409,2,-1,0,unknown,no
40,services,single,secondary,no,737,yes,no,unknown,12,may,117,2,-1,0,unknown,no
35,management,single,tertiary,no,561,yes,no,unknown,12,may,405,3,-1,0,unknown,no
31,management,single,tertiary,no,4509,yes,no,unknown,12,may,207,3,-1,0,unknown,no
26,technician,single,secondary,no,124,yes,no,unknown,12,may,57,8,-1,0,unknown,no
54,admin.,married,unknown,no,-337,yes,no,unknown,12,may,288,2,-1,0,unknown,no
52,blue-collar,single,primary,no,210,yes,no,unknown,12,may,154,1,-1,0,unknown,no
60,retired,married,secondary,no,78,yes,no,unknown,12,may,113,3,-1,0,unknown,no
48,blue-collar,divorced,secondary,no,602,yes,no,unknown,12,may,231,1,-1,0,unknown,no
37,technician,married,secondary,no,1047,yes,yes,unknown,12,may,151,1,-1,0,unknown,no
31,entrepreneur,single,tertiary,yes,37,yes,no,unknown,12,may,281,1,-1,0,unknown,no
55,technician,married,secondary,no,276,yes,no,unknown,12,may,486,1,-1,0,unknown,no
33,admin.,single,secondary,no,395,yes,no,unknown,12,may,95,8,-1,0,unknown,no
33,management,single,tertiary,no,1011,yes,no,unknown,12,may,1495,4,-1,0,unknown,no
29,blue-collar,married,secondary,no,177,yes,no,unknown,12,may,146,3,-1,0,unknown,no
43,admin.,single,secondary,no,275,yes,no,unknown,12,may,457,4,-1,0,unknown,no
37,services,divorced,secondary,no,904,yes,no,unknown,12,may,507,1,-1,0,unknown,no
56,retired,married,primary,no,13,yes,no,unknown,12,may,123,2,-1,0,unknown,no
29,unemployed,married,secondary,no,380,no,yes,unknown,12,may,154,2,-1,0,unknown,no
29,admin.,single,secondary,no,382,yes,no,unknown,12,may,460,1,-1,0,unknown,no
37,admin.,single,secondary,no,18,no,no,unknown,12,may,574,6,-1,0,unknown,no
29,services,divorced,secondary,no,330,yes,no,unknown,12,may,88,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,454,yes,no,unknown,12,may,115,1,-1,0,unknown,no
28,technician,single,secondary,no,34,yes,no,unknown,12,may,136,4,-1,0,unknown,no
24,student,single,tertiary,no,1535,yes,no,unknown,12,may,126,2,-1,0,unknown,no
24,blue-collar,married,secondary,no,94,yes,no,unknown,12,may,166,2,-1,0,unknown,no
44,blue-collar,married,secondary,no,78,yes,no,unknown,12,may,253,2,-1,0,unknown,no
33,self-employed,married,primary,no,1862,yes,no,unknown,12,may,65,1,-1,0,unknown,no
42,management,married,primary,no,470,yes,no,unknown,12,may,221,1,-1,0,unknown,no
42,management,divorced,tertiary,no,1750,yes,no,unknown,12,may,248,2,-1,0,unknown,no
40,management,single,tertiary,no,867,yes,yes,unknown,12,may,145,4,-1,0,unknown,no
32,management,single,tertiary,no,1345,yes,no,unknown,12,may,289,3,-1,0,unknown,no
46,services,married,secondary,no,1474,yes,no,unknown,12,may,148,3,-1,0,unknown,no
34,admin.,single,secondary,no,1504,yes,no,unknown,12,may,395,3,-1,0,unknown,no
38,blue-collar,single,unknown,no,573,yes,no,unknown,12,may,334,7,-1,0,unknown,no
36,blue-collar,single,secondary,no,90,yes,no,unknown,12,may,13,5,-1,0,unknown,no
46,blue-collar,married,primary,no,0,yes,no,unknown,12,may,51,9,-1,0,unknown,no
39,admin.,single,secondary,no,1242,yes,no,unknown,12,may,303,3,-1,0,unknown,no
35,technician,married,tertiary,no,1473,yes,no,unknown,12,may,84,3,-1,0,unknown,no
30,technician,single,secondary,no,317,yes,no,unknown,12,may,246,6,-1,0,unknown,no
46,admin.,married,secondary,no,250,no,no,unknown,13,may,85,2,-1,0,unknown,no
39,blue-collar,married,secondary,no,130,yes,no,unknown,13,may,141,6,-1,0,unknown,no
35,management,divorced,tertiary,no,36,yes,no,unknown,13,may,182,6,-1,0,unknown,no
32,admin.,single,tertiary,no,594,yes,no,unknown,13,may,134,2,-1,0,unknown,no
52,services,married,tertiary,no,1135,yes,yes,unknown,13,may,514,5,-1,0,unknown,no
35,blue-collar,married,primary,no,414,no,no,unknown,13,may,504,4,-1,0,unknown,yes
31,blue-collar,married,secondary,no,472,yes,no,unknown,13,may,907,2,-1,0,unknown,no
26,entrepreneur,single,secondary,no,101,yes,no,unknown,13,may,723,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,-428,yes,no,unknown,13,may,518,1,-1,0,unknown,no
32,technician,married,secondary,no,175,yes,no,unknown,13,may,142,1,-1,0,unknown,no
33,management,divorced,secondary,no,5,yes,no,unknown,13,may,1346,1,-1,0,unknown,yes
31,blue-collar,married,secondary,no,2577,yes,no,unknown,13,may,611,2,-1,0,unknown,no
28,technician,single,secondary,no,216,yes,no,unknown,13,may,66,1,-1,0,unknown,no
24,admin.,single,secondary,no,845,yes,no,unknown,13,may,105,1,-1,0,unknown,no
34,blue-collar,single,primary,no,2146,yes,no,unknown,13,may,138,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,429,yes,no,unknown,13,may,244,1,-1,0,unknown,no
29,blue-collar,married,primary,no,0,yes,no,unknown,13,may,53,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,66,yes,no,unknown,13,may,3366,3,-1,0,unknown,no
54,retired,divorced,tertiary,no,0,no,no,unknown,13,may,618,1,-1,0,unknown,yes
33,blue-collar,single,unknown,no,-90,yes,no,unknown,13,may,415,1,-1,0,unknown,no
36,admin.,married,secondary,no,-423,yes,yes,unknown,13,may,106,1,-1,0,unknown,no
47,retired,married,primary,yes,-13,no,no,unknown,13,may,295,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,173,yes,no,unknown,13,may,217,1,-1,0,unknown,no
57,management,married,primary,no,1052,yes,no,unknown,13,may,227,4,-1,0,unknown,no
30,services,married,secondary,yes,-846,yes,no,unknown,13,may,117,1,-1,0,unknown,no
41,admin.,married,secondary,no,705,yes,no,unknown,13,may,205,1,-1,0,unknown,no
31,admin.,divorced,secondary,no,253,yes,no,unknown,13,may,289,2,-1,0,unknown,no
44,blue-collar,married,primary,no,353,yes,no,unknown,13,may,705,1,-1,0,unknown,no
21,blue-collar,single,secondary,no,614,yes,no,unknown,13,may,243,3,-1,0,unknown,no
26,blue-collar,single,secondary,no,401,yes,no,unknown,13,may,373,1,-1,0,unknown,no
40,blue-collar,married,primary,no,-166,yes,no,unknown,13,may,136,1,-1,0,unknown,no
39,admin.,divorced,secondary,no,-141,yes,no,unknown,13,may,148,1,-1,0,unknown,no
61,retired,married,primary,no,1060,yes,no,unknown,13,may,118,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,-185,yes,yes,unknown,13,may,276,1,-1,0,unknown,no
31,self-employed,married,secondary,no,263,yes,no,unknown,13,may,150,2,-1,0,unknown,no
41,unemployed,married,primary,no,1483,yes,no,unknown,13,may,227,1,-1,0,unknown,no
45,management,married,tertiary,no,0,yes,yes,unknown,13,may,147,1,-1,0,unknown,no
49,self-employed,married,tertiary,no,2199,yes,no,unknown,13,may,98,1,-1,0,unknown,no
50,blue-collar,married,secondary,no,160,yes,no,unknown,13,may,334,1,-1,0,unknown,no
41,services,married,secondary,no,-111,yes,no,unknown,13,may,21,1,-1,0,unknown,no
43,blue-collar,married,unknown,no,3373,yes,no,unknown,13,may,156,1,-1,0,unknown,no
23,entrepreneur,single,primary,no,4,yes,no,unknown,13,may,395,2,-1,0,unknown,yes
44,blue-collar,married,primary,no,23,yes,no,unknown,13,may,135,1,-1,0,unknown,no
48,services,married,secondary,no,1199,yes,no,unknown,13,may,76,1,-1,0,unknown,no
48,management,married,tertiary,no,1949,yes,no,unknown,13,may,683,2,-1,0,unknown,yes
52,admin.,divorced,secondary,no,131,yes,yes,unknown,13,may,145,1,-1,0,unknown,no
44,management,married,tertiary,no,6203,yes,yes,unknown,13,may,129,1,-1,0,unknown,no
49,entrepreneur,divorced,secondary,no,159,yes,no,unknown,13,may,95,3,-1,0,unknown,no
36,blue-collar,married,secondary,no,1165,yes,no,unknown,13,may,1001,4,-1,0,unknown,yes
45,services,married,secondary,no,350,yes,yes,unknown,13,may,146,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,8680,yes,no,unknown,13,may,503,1,-1,0,unknown,no
29,technician,single,secondary,no,309,yes,no,unknown,13,may,214,1,-1,0,unknown,no
52,management,married,unknown,no,2240,yes,no,unknown,13,may,845,1,-1,0,unknown,yes
54,services,married,secondary,no,1301,yes,no,unknown,13,may,173,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,416,yes,no,unknown,13,may,452,2,-1,0,unknown,no
27,blue-collar,married,secondary,no,0,yes,no,unknown,13,may,296,1,-1,0,unknown,no
34,technician,single,tertiary,no,2,yes,no,unknown,13,may,60,2,-1,0,unknown,no
44,admin.,single,unknown,no,3,yes,no,unknown,13,may,443,1,-1,0,unknown,no
57,retired,married,tertiary,no,3571,no,no,unknown,13,may,708,2,-1,0,unknown,no
55,admin.,divorced,unknown,no,789,yes,no,unknown,13,may,434,2,-1,0,unknown,no
39,admin.,single,secondary,no,14,yes,yes,unknown,13,may,19,9,-1,0,unknown,no
56,entrepreneur,married,unknown,no,88,yes,no,unknown,13,may,172,2,-1,0,unknown,no
54,housemaid,married,secondary,no,42,yes,no,unknown,13,may,514,5,-1,0,unknown,no
45,admin.,married,secondary,no,985,yes,no,unknown,13,may,390,1,-1,0,unknown,no
54,technician,divorced,secondary,no,51,yes,no,unknown,13,may,123,1,-1,0,unknown,no
41,technician,single,unknown,no,356,yes,no,unknown,13,may,93,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,373,yes,no,unknown,13,may,94,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,781,no,no,unknown,13,may,152,1,-1,0,unknown,no
37,management,married,tertiary,no,1330,yes,no,unknown,13,may,60,1,-1,0,unknown,no
32,admin.,divorced,secondary,no,1611,yes,yes,unknown,13,may,93,1,-1,0,unknown,no
47,services,divorced,secondary,no,743,yes,yes,unknown,13,may,367,1,-1,0,unknown,no
42,management,married,secondary,no,-32,yes,no,unknown,13,may,77,1,-1,0,unknown,no
49,management,married,tertiary,no,12482,yes,yes,unknown,13,may,46,3,-1,0,unknown,no
44,services,married,secondary,no,29312,no,no,unknown,13,may,226,1,-1,0,unknown,no
44,services,divorced,secondary,no,0,yes,yes,unknown,13,may,97,1,-1,0,unknown,no
31,technician,married,secondary,no,106,yes,no,unknown,13,may,101,13,-1,0,unknown,no
47,blue-collar,married,primary,no,2466,yes,no,unknown,13,may,142,2,-1,0,unknown,no
44,blue-collar,married,secondary,no,1340,yes,no,unknown,13,may,244,1,-1,0,unknown,no
33,blue-collar,married,primary,no,-306,yes,yes,unknown,13,may,851,4,-1,0,unknown,no
24,blue-collar,married,primary,no,-427,yes,no,unknown,13,may,165,3,-1,0,unknown,no
42,blue-collar,divorced,secondary,no,-135,yes,no,unknown,13,may,15,11,-1,0,unknown,no
30,housemaid,single,secondary,no,49,yes,no,unknown,13,may,267,2,-1,0,unknown,no
53,blue-collar,divorced,primary,no,2477,yes,no,unknown,13,may,175,2,-1,0,unknown,no
31,services,married,secondary,no,272,yes,no,unknown,13,may,133,12,-1,0,unknown,no
49,management,married,tertiary,no,735,yes,no,unknown,13,may,50,3,-1,0,unknown,no
31,blue-collar,married,primary,no,651,yes,no,unknown,13,may,241,2,-1,0,unknown,no
59,blue-collar,married,unknown,no,-278,yes,no,unknown,13,may,318,2,-1,0,unknown,no
24,blue-collar,married,secondary,no,32,no,no,unknown,13,may,264,3,-1,0,unknown,no
57,retired,divorced,primary,no,515,yes,no,unknown,13,may,288,2,-1,0,unknown,no
40,technician,married,primary,no,819,yes,no,unknown,13,may,50,3,-1,0,unknown,no
57,blue-collar,married,primary,no,1352,yes,no,unknown,13,may,104,2,-1,0,unknown,no
25,technician,single,tertiary,no,640,yes,no,unknown,13,may,492,2,-1,0,unknown,no
44,blue-collar,single,secondary,no,633,yes,no,unknown,13,may,1032,1,-1,0,unknown,no
58,admin.,married,secondary,no,749,yes,no,unknown,14,may,151,2,-1,0,unknown,no
54,blue-collar,divorced,primary,no,2062,yes,no,unknown,14,may,438,2,-1,0,unknown,no
58,blue-collar,married,unknown,no,4871,yes,no,unknown,14,may,133,2,-1,0,unknown,no
31,blue-collar,married,primary,no,591,yes,no,unknown,14,may,287,3,-1,0,unknown,no
